Subnum,Condition,EstA,EstB,EstC,EstD,A_Confidence,B_Confidence,C_Confidence,D_Confidence,Phase
161,Baseline,0.6,0.8,0.9,0.3,7.0,6.0,7.0,6.0,2
161,Baseline,0.6,0.8,0.9,0.3,7.0,6.0,7.0,6.0,3
161,Baseline,0.6,0.8,0.9,0.3,7.0,6.0,7.0,6.0,4
161,Baseline,0.6,0.8,0.9,0.3,7.0,6.0,7.0,6.0,5
161,Baseline,0.6,0.8,0.9,0.3,7.0,6.0,7.0,6.0,6
161,Baseline,0.6,0.8,0.9,0.3,7.0,6.0,7.0,6.0,7
161,Frequency,0.9,0.3,0.8,0.6,7.0,6.0,6.0,7.0,1
161,Frequency,0.9,0.3,0.8,0.6,7.0,6.0,6.0,7.0,2
161,Frequency,0.9,0.3,0.8,0.6,7.0,6.0,6.0,7.0,3
161,Frequency,0.9,0.3,0.8,0.6,7.0,6.0,6.0,7.0,4
161,Frequency,0.9,0.3,0.8,0.6,7.0,6.0,6.0,7.0,5
161,Frequency,0.9,0.3,0.8,0.6,7.0,6.0,6.0,7.0,6
161,Frequency,0.9,0.3,0.8,0.6,7.0,6.0,6.0,7.0,7
162,Baseline,3.23,2.36,1.46,2.0,2.0,1.0,1.0,2.0,1
162,Baseline,3.0,1.0,5.0,1.0,3.0,2.0,3.0,2.0,2
162,Baseline,0.7,3.5,3.0,0.8,2.0,2.0,2.0,2.0,3
162,Baseline,6.5,2.1,5.3,3.1,4.0,1.0,3.0,1.0,4
162,Baseline,2.0,3.0,7.99,2.3,1.0,1.0,4.0,2.0,5
162,Baseline,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,6
162,Baseline,11.2,9.5,30.3,25.0,2.0,2.0,2.0,2.0,7
162,Frequency,5.3,1.3,2.8,2.0,3.0,2.0,2.0,2.0,1
162,Frequency,2.2,1.5,5.3,2.05,3.0,1.0,3.0,2.0,2
162,Frequency,6.2,-0.05,6.3,0.0,5.0,10.0,5.0,10.0,3
162,Frequency,8.0,0.0,8.0,0.0,5.0,10.0,5.0,10.0,4
162,Frequency,12.0,0.0,3.6,0.0,6.0,10.0,6.0,10.0,5
162,Frequency,5.3,0.0,5.4,0.0,5.0,10.0,5.0,10.0,6
162,Frequency,25.0,5.0,25.0,25.0,2.0,2.0,2.0,2.0,7
163,Baseline,0.83,0.68,0.63,0.79,6.0,7.0,4.0,8.0,1
163,Baseline,0.89,0.62,1.1,0.93,3.0,7.0,5.0,5.0,2
163,Baseline,0.67,0.56,0.34,0.85,6.0,9.0,8.0,8.0,3
163,Baseline,0.86,0.47,0.76,0.48,7.0,7.0,6.0,9.0,4
163,Baseline,0.46,0.86,0.96,0.59,7.0,8.0,7.0,6.0,5
163,Baseline,0.48,0.86,0.69,0.85,8.0,7.0,7.0,8.0,6
163,Baseline,0.489,0.74,0.59,0.63,9.0,8.0,5.0,5.0,7
163,Frequency,0.86,0.83,0.84,0.49,5.0,7.0,5.0,6.0,1
163,Frequency,0.65,0.84,0.74,0.93,6.0,6.0,6.0,6.0,2
163,Frequency,0.48,0.84,0.84,0.75,8.0,6.0,5.0,8.0,3
163,Frequency,0.95,0.73,0.74,0.84,4.0,7.0,6.0,8.0,4
163,Frequency,0.49,0.49,0.49,0.29,8.0,7.0,8.0,6.0,5
163,Frequency,0.58,0.48,0.48,0.39,7.0,8.0,6.0,7.0,6
163,Frequency,0.48,0.94,0.84,0.48,6.0,6.0,3.0,6.0,7
164,Baseline,,,,,8.0,8.0,8.0,8.0,1
164,Baseline,,,,,8.0,8.0,8.0,8.0,2
164,Baseline,,,,,8.0,8.0,8.0,8.0,3
164,Baseline,,,,,7.0,7.0,10.0,9.0,4
164,Baseline,,,,,5.0,5.0,9.0,6.0,5
164,Baseline,,,,,9.0,8.0,10.0,7.0,6
164,Baseline,0.7,0.2,1.0,-0.05,5.0,5.0,8.0,5.0,7
164,Frequency,,,,,6.0,6.0,6.0,7.0,1
164,Frequency,,,,,6.0,,6.0,6.0,2
164,Frequency,,,,,6.0,8.0,7.0,7.0,3
164,Frequency,,,,,7.0,8.0,7.0,6.0,4
164,Frequency,,,,,8.0,7.0,8.0,6.0,5
164,Frequency,,,,,7.0,8.0,8.0,6.0,6
164,Frequency,,,,,7.0,5.0,7.0,7.0,7
165,Baseline,3.0,5.0,4.0,4.0,1.0,2.0,1.0,1.0,1
165,Baseline,4.91,1.45,3.66,3.45,4.0,2.0,2.0,2.0,2
165,Baseline,6.1,0.0,5.4,0.0,3.0,1.0,3.0,1.0,3
165,Baseline,3.2,1.98,4.2,2.1,2.0,3.0,2.0,1.0,4
165,Baseline,3.78,1.9,3.21,4.89,3.0,1.0,3.0,4.0,5
165,Baseline,3.2,4.3,1.9,2.5,1.0,1.0,1.0,1.0,6
165,Baseline,4.25,2.11,405.0,4.23,3.0,2.0,3.0,3.0,7
165,Frequency,4.94,3.99,5.67,4.87,3.0,4.0,2.0,2.0,1
165,Frequency,6.78,6.32,4.56,3.21,4.0,4.0,4.0,2.0,2
165,Frequency,2.94,3.87,4.04,4.32,3.0,2.0,2.0,2.0,3
165,Frequency,5.02,4.67,4.05,3.9,1.0,1.0,1.0,1.0,4
165,Frequency,2.99,5.89,2.45,3.9,1.0,1.0,4.0,1.0,5
165,Frequency,1.9,5.4,3.89,4.04,1.0,1.0,1.0,1.0,6
165,Frequency,8.44,6.79,8.41,7.98,2.0,2.0,1.0,1.0,7
166,Baseline,-0.48,-0.25,1.5,0.5,1.0,1.0,1.0,1.0,1
166,Baseline,0.7,0.3,0.5,1.0,1.0,1.0,1.0,1.0,2
166,Baseline,0.4,1.15,1.33,0.14,1.0,1.0,1.0,1.0,3
166,Baseline,0.15,1.15,1.3,0.3,8.0,10.0,9.0,9.0,4
166,Baseline,0.81,0.43,1.49,0.85,10.0,10.0,10.0,10.0,5
166,Baseline,0.83,0.28,0.7,-0.23,10.0,10.0,9.0,10.0,6
166,Baseline,0.8,0.65,1.3,0.4,1.0,1.0,2.0,1.0,7
166,Frequency,1.2,0.24,0.58,0.33,1.0,1.0,1.0,1.0,1
166,Frequency,0.13,0.33,-0.33,0.58,1.0,1.0,1.0,1.0,2
166,Frequency,0.61,0.68,1.13,0.38,1.0,1.0,1.0,1.0,3
166,Frequency,0.6,0.25,0.84,1.13,1.0,1.0,1.0,1.0,4
166,Frequency,1.11,0.65,0.68,0.33,10.0,10.0,10.0,10.0,5
166,Frequency,1.11,0.71,0.35,0.68,10.0,10.0,10.0,10.0,6
166,Frequency,0.3,1.1,-0.15,0.3,10.0,10.0,10.0,10.0,7
167,Baseline,0.8,0.1,0.7,0.5,5.0,2.0,5.0,3.0,1
167,Baseline,0.9,0.7,0.9,0.2,7.0,5.0,3.0,8.0,2
167,Baseline,0.5,0.1,0.65,0.81,5.0,8.0,5.0,2.0,3
167,Baseline,1.0,0.7,0.9,0.4,6.0,5.0,5.0,4.0,4
167,Baseline,0.3,0.9,0.8,0.1,6.0,5.0,7.0,4.0,5
167,Baseline,0.6,0.8,0.9,0.3,5.0,4.0,5.0,6.0,6
167,Baseline,0.6,0.7,0.9,0.6,4.0,2.0,5.0,3.0,7
167,Frequency,0.1,0.4,0.6,0.4,2.0,3.0,4.0,3.0,1
167,Frequency,0.3,0.2,0.4,0.6,5.0,5.0,3.0,6.0,2
167,Frequency,0.7,0.6,0.4,0.4,2.0,4.0,3.0,2.0,3
167,Frequency,0.8,0.1,0.3,0.4,2.0,2.0,2.0,2.0,4
167,Frequency,0.3,0.6,0.4,0.4,2.0,3.0,4.0,2.0,5
167,Frequency,0.8,0.4,0.3,0.1,2.0,1.0,2.0,2.0,6
167,Frequency,0.7,0.6,0.5,0.5,2.0,2.0,2.0,2.0,7
168,Baseline,0.4,0.3,0.7,0.3,3.0,4.0,5.0,5.0,1
168,Baseline,0.9,0.3,0.8,0.3,6.0,5.0,5.0,4.0,2
168,Baseline,0.3,0.3,0.7,0.6,5.0,5.0,5.0,4.0,3
168,Baseline,0.6,0.3,0.4,0.3,4.0,5.0,6.0,7.0,4
168,Baseline,0.6,0.7,0.8,0.4,4.0,6.0,5.0,6.0,5
168,Baseline,0.7,0.3,0.6,0.6,5.0,6.0,4.0,4.0,6
168,Baseline,0.5,0.3,0.8,0.4,4.0,5.0,5.0,5.0,7
168,Frequency,0.4,0.5,0.5,0.5,5.0,5.0,4.0,4.0,1
168,Frequency,0.5,0.4,0.5,0.5,4.0,4.0,4.0,4.0,2
168,Frequency,0.7,0.3,0.8,0.6,4.0,4.0,4.0,4.0,3
168,Frequency,0.5,0.5,0.5,0.5,4.0,4.0,4.0,4.0,4
168,Frequency,0.5,0.5,0.5,0.5,4.0,4.0,5.0,5.0,5
168,Frequency,0.6,0.5,0.8,0.7,5.0,4.0,4.0,5.0,6
168,Frequency,0.6,0.5,0.8,0.7,4.0,4.0,4.0,4.0,7
169,Baseline,1.01,-0.36,0.78,-0.46,1.0,1.0,1.0,1.0,1
169,Baseline,1.01,0.34,0.56,0.86,2.0,1.0,2.0,1.0,2
169,Baseline,1.01,-0.53,1.1,-0.46,2.0,1.0,4.0,4.0,3
169,Baseline,1.1,0.78,1.0,0.58,4.0,2.0,5.0,2.0,4
169,Baseline,-0.67,1.01,0.24,-0.16,1.0,3.0,3.0,2.0,5
169,Baseline,0.73,0.53,0.05,0.58,10.0,10.0,3.0,1.0,6
169,Baseline,0.73,0.53,0.64,-0.53,1.0,3.0,1.0,1.0,7
169,Frequency,0.65,-0.1,1.1,0.85,1.0,4.0,1.0,1.0,1
169,Frequency,0.78,1.01,1.24,0.68,1.0,1.0,1.0,1.0,2
169,Frequency,1.63,1.01,1.31,0.64,5.0,5.0,4.0,1.0,3
169,Frequency,1.01,0.01,0.86,0.54,1.0,1.0,1.0,1.0,4
169,Frequency,0.91,1.29,1.0,-0.04,1.0,1.0,1.0,1.0,5
169,Frequency,0.69,0.73,1.29,-0.4,10.0,1.0,1.0,1.0,6
169,Frequency,1.29,1.01,0.73,0.58,1.0,1.0,1.0,2.0,7
170,Baseline,1.2,0.4,0.5,-0.5,8.0,3.0,6.0,7.0,1
170,Baseline,0.7,0.4,0.75,0.4,4.0,6.0,6.0,3.0,2
170,Baseline,1.0,-0.1,1.0,0.1,8.0,7.0,8.0,8.0,3
170,Baseline,0.7,0.1,0.3,0.2,9.0,7.0,6.0,5.0,4
170,Baseline,0.7,-0.3,1.0,0.2,1.0,5.0,2.0,4.0,5
170,Baseline,4.0,1.0,2.0,1.0,2.0,1.0,5.0,5.0,6
170,Baseline,8.0,1.0,20.0,8.0,1.0,10.0,1.0,3.0,7
170,Frequency,5.0,6.0,2.0,3.0,6.0,6.0,4.0,3.0,1
170,Frequency,7.0,6.0,3.0,1.0,8.0,3.0,4.0,4.0,2
170,Frequency,9.0,-1.2,5.0,0.0,9.0,10.0,10.0,10.0,3
170,Frequency,8.0,0.0,4.0,0.0,7.0,10.0,7.0,10.0,4
170,Frequency,10.0,0.0,4.0,0.0,10.0,10.0,9.0,10.0,5
170,Frequency,6.0,0.0,5.0,0.0,5.0,10.0,6.0,10.0,6
170,Frequency,10.0,0.0,7.0,6.0,9.0,10.0,5.0,6.0,7
171,Baseline,0.5,0.5,0.5,0.3,2.0,3.0,3.0,2.0,1
171,Baseline,0.2,-0.2,0.3,0.03,5.0,5.0,3.0,6.0,2
171,Baseline,1.5,0.7,1.0,1.0,7.0,8.0,5.0,5.0,3
171,Baseline,0.5,0.5,0.5,0.55,5.0,5.0,5.0,5.0,4
171,Baseline,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5
171,Baseline,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,6
171,Baseline,0.3,0.43,0.32,0.45,1.0,1.0,1.0,1.0,7
171,Frequency,23.0,0.43,0.45,0.32,1.0,1.0,1.0,1.0,1
171,Frequency,3.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,2
171,Frequency,0.3,0.43,2.0,3.0,1.0,3.0,4.0,4.0,3
171,Frequency,2.0,3.0,4.0,1.5,2.0,3.0,4.0,2.0,4
171,Frequency,3.0,4.0,5.0,3.0,3.0,3.0,1.0,2.0,5
171,Frequency,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,6
171,Frequency,4.0,0.5,3.0,4.0,1.0,1.0,1.0,1.0,7
172,Baseline,2.0,1.0,1.0,-1.0,6.0,,3.0,1.0,1
172,Baseline,0.5,1.0,1.0,-1.0,8.0,10.0,7.0,10.0,2
172,Baseline,0.75,1.0,0.5,0.5,10.0,8.0,8.0,8.0,3
172,Baseline,0.0,0.5,1.0,-0.5,7.0,3.0,7.0,2.0,4
172,Baseline,0.5,0.9,0.5,-0.5,5.0,10.0,8.0,,5
172,Baseline,0.5,1.0,0.5,0.75,5.0,8.0,5.0,5.0,6
172,Baseline,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,7
172,Frequency,1.0,-0.5,0.6,0.5,7.0,2.0,3.0,6.0,1
172,Frequency,0.5,0.0,1.0,0.0,5.0,2.0,5.0,5.0,2
172,Frequency,0.5,1.0,0.5,0.0,1.0,2.0,2.0,2.0,3
172,Frequency,0.0,1.0,1.0,0.0,,5.0,8.0,2.0,4
172,Frequency,1.0,0.5,1.0,0.5,9.0,1.0,8.0,,5
172,Frequency,1.0,0.5,0.5,0.0,9.0,5.0,8.0,,6
172,Frequency,0.5,1.0,0.5,1.0,,5.0,5.0,7.0,7
173,Baseline,0.85,1.15,-0.15,1.25,2.0,2.0,2.0,2.0,1
173,Baseline,0.48,0.85,1.23,0.76,10.0,2.0,10.0,10.0,2
173,Baseline,0.64,0.86,0.54,0.15,10.0,10.0,10.0,10.0,3
173,Baseline,0.76,0.27,0.15,1.14,10.0,10.0,10.0,10.0,4
173,Baseline,-0.21,0.75,0.86,0.59,10.0,10.0,10.0,10.0,5
173,Baseline,0.15,0.52,-0.14,0.06,10.0,10.0,10.0,10.0,6
173,Baseline,0.41,0.15,0.63,0.13,3.0,1.0,3.0,3.0,7
173,Frequency,0.37,0.87,0.64,1.12,3.0,3.0,3.0,3.0,1
173,Frequency,0.3,0.87,1.2,0.46,1.0,2.0,1.0,2.0,2
173,Frequency,0.46,0.12,0.92,-0.78,1.0,1.0,3.0,2.0,3
173,Frequency,0.93,0.02,0.13,0.63,2.0,2.0,2.0,2.0,4
173,Frequency,0.15,0.41,1.34,0.63,2.0,1.0,1.0,3.0,5
173,Frequency,0.2,0.41,0.13,0.63,1.0,1.0,1.0,1.0,6
173,Frequency,0.86,-0.12,0.13,0.63,2.0,2.0,3.0,3.0,7
174,Baseline,3.5,1.0,9.0,1.0,6.0,1.0,8.0,1.0,1
174,Baseline,-0.0,0.13,0.89,0.35,7.0,5.0,7.0,4.0,2
174,Baseline,0.42,0.22,1.05,0.35,7.0,4.0,7.0,5.0,3
174,Baseline,0.5,0.25,1.67,0.35,5.0,4.0,8.0,4.0,4
174,Baseline,0.37,-0.1,1.25,0.35,4.0,4.0,7.0,6.0,5
174,Baseline,0.34,0.01,1.23,-0.21,4.0,6.0,5.0,6.0,6
174,Baseline,0.23,1.23,0.53,-1.35,3.0,3.0,3.0,3.0,7
174,Frequency,1.2,1.23,0.53,0.35,2.0,3.0,3.0,3.0,1
174,Frequency,-0.05,1.5,0.5,-1.2,3.0,3.0,3.0,2.0,2
174,Frequency,1.0,0.22,0.5,-1.35,3.0,3.0,3.0,3.0,3
174,Frequency,0.22,0.0,1.2,-1.5,3.0,2.0,3.0,3.0,4
174,Frequency,1.0,0.45,0.33,1.0,1.0,1.0,1.0,1.0,5
174,Frequency,-1.05,1.25,1.0,0.53,1.0,3.0,5.0,2.0,6
174,Frequency,1.2,0.23,0.5,1.0,1.0,1.0,1.0,1.0,7
175,Baseline,0.9,0.6,0.6,0.6,1.0,3.0,4.0,4.0,1
175,Baseline,1.4,40.0,-14.0,4.5,2.0,2.0,1.0,2.0,2
175,Baseline,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,3
175,Baseline,5.0,4.0,8.0,6.0,1.0,1.0,1.0,1.0,4
175,Baseline,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,5
175,Baseline,8.0,6.0,9.0,4.0,1.0,1.0,1.0,1.0,6
175,Baseline,56.0,40.0,0.0,3.0,1.0,3.0,1.0,1.0,7
175,Frequency,4.0,3.0,8.0,5.0,1.0,1.0,2.0,1.0,1
175,Frequency,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2
175,Frequency,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3
175,Frequency,2.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,4
175,Frequency,4.0,5.0,8.0,7.0,1.0,1.0,2.0,1.0,5
175,Frequency,2.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,6
175,Frequency,11.0,15.0,14.0,15.0,1.0,1.0,1.0,,7
176,Baseline,0.97,0.08,0.87,0.12,6.0,3.0,7.0,3.0,1
176,Baseline,0.5,0.45,0.2,0.65,8.0,6.0,5.0,4.0,2
176,Baseline,0.13,0.9,1.2,0.45,5.0,6.0,7.0,3.0,3
176,Baseline,0.68,0.7,1.4,0.27,7.0,5.0,7.0,5.0,4
176,Baseline,0.3,0.9,1.2,0.4,4.0,7.0,4.0,5.0,5
176,Baseline,0.4,0.8,1.2,0.3,7.0,6.0,7.0,7.0,6
176,Baseline,0.4,0.8,1.2,0.5,6.0,7.0,6.0,6.0,7
176,Frequency,0.9,0.3,0.4,0.8,6.0,6.0,6.0,7.0,1
176,Frequency,1.2,0.3,0.8,0.2,8.0,7.0,7.0,6.0,2
176,Frequency,0.6,0.5,0.8,0.3,7.0,7.0,6.0,7.0,3
176,Frequency,0.9,0.3,1.1,0.4,7.0,8.0,8.0,7.0,4
176,Frequency,0.9,0.2,0.9,0.3,8.0,7.0,7.0,8.0,5
176,Frequency,0.8,0.3,0.9,0.3,8.0,8.0,8.0,8.0,6
176,Frequency,0.8,0.2,0.9,0.5,6.0,8.0,8.0,8.0,7
177,Baseline,0.5,-0.2,-0.2,0.5,5.0,5.0,5.0,5.0,1
177,Baseline,0.7,-0.2,-0.2,0.5,7.0,3.0,3.0,7.0,2
177,Baseline,0.8,-0.2,-0.2,0.5,8.0,2.0,2.0,8.0,3
177,Baseline,0.8,0.0,0.8,0.4,8.0,3.0,5.0,8.0,4
177,Baseline,0.7,0.1,0.7,0.3,7.0,5.0,6.0,7.0,5
177,Baseline,0.75,0.05,0.7,0.25,10.0,10.0,10.0,10.0,6
177,Baseline,0.789,0.1,0.7,0.2,10.0,10.0,10.0,10.0,7
177,Frequency,0.7,0.2,0.7,0.2,10.0,10.0,10.0,10.0,1
177,Frequency,0.7,0.2,0.7,0.2,10.0,10.0,10.0,10.0,2
177,Frequency,0.7,0.2,0.7,0.2,10.0,10.0,10.0,10.0,3
177,Frequency,0.7,0.2,0.7,0.2,10.0,10.0,10.0,10.0,4
177,Frequency,0.7,0.2,0.7,0.2,10.0,10.0,10.0,10.0,5
177,Frequency,0.7,0.2,0.7,0.2,10.0,10.0,10.0,10.0,6
177,Frequency,0.7,0.2,0.7,0.2,10.0,10.0,10.0,10.0,7
178,Baseline,0.86,-0.45,1.02,-0.6,4.0,3.0,2.0,3.0,1
178,Baseline,0.4,-0.04,0.83,0.2,4.0,2.0,3.0,2.0,2
178,Baseline,1.04,-0.03,0.72,-0.46,3.0,4.0,2.0,4.0,3
178,Baseline,-0.3,0.8,0.96,-0.6,2.0,3.0,3.0,3.0,4
178,Baseline,0.05,-0.5,0.96,-0.71,4.0,2.0,4.0,3.0,5
178,Baseline,-0.4,0.5,-0.5,0.77,2.0,3.0,3.0,4.0,6
178,Baseline,0.89,-0.37,1.06,-0.45,3.0,3.0,4.0,2.0,7
178,Frequency,1.04,-0.26,0.3,-0.6,4.0,3.0,3.0,2.0,1
178,Frequency,1.07,-0.37,-0.34,0.65,4.0,2.0,3.0,3.0,2
178,Frequency,1.02,-0.45,0.45,-0.2,3.0,2.0,4.0,3.0,3
178,Frequency,-0.48,0.86,0.45,-0.27,3.0,3.0,4.0,2.0,4
178,Frequency,0.67,-0.25,0.86,-0.27,2.0,2.0,4.0,5.0,5
178,Frequency,0.77,-0.29,0.46,-0.45,4.0,5.0,2.0,2.0,6
178,Frequency,1.3,-0.47,-0.2,0.86,5.0,3.0,2.0,3.0,7
179,Baseline,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1
179,Baseline,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2
179,Baseline,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3
179,Baseline,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4
179,Baseline,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5
179,Baseline,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,6
179,Baseline,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7
179,Frequency,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
179,Frequency,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2
179,Frequency,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3
179,Frequency,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4
179,Frequency,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5
179,Frequency,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6
179,Frequency,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7
180,Baseline,1.0,2.0,0.5,1.0,6.0,5.0,7.0,5.0,1
180,Baseline,1.0,0.1,1.0,1.0,7.0,8.0,8.0,9.0,2
180,Baseline,2.0,1.0,1.0,1.2,7.0,6.0,7.0,5.0,3
180,Baseline,2.0,1.0,1.0,0.8,7.0,4.0,4.0,7.0,4
180,Baseline,2.0,1.5,2.0,1.0,7.0,6.0,8.0,6.0,5
180,Baseline,1.0,2.0,1.75,1.0,8.0,6.0,8.0,6.0,6
180,Baseline,1.0,2.0,2.0,3.0,9.0,5.0,9.0,3.0,7
180,Frequency,2.0,1.0,1.0,2.0,6.0,4.0,2.0,7.0,1
180,Frequency,2.0,1.0,2.0,1.0,8.0,6.0,8.0,7.0,2
180,Frequency,1.0,3.0,2.0,1.0,4.0,3.0,8.0,9.0,3
180,Frequency,7.0,2.0,4.0,2.0,2.0,6.0,3.0,1.0,4
180,Frequency,2.0,1.0,2.0,1.0,9.0,7.0,8.0,8.0,5
180,Frequency,3.0,3.0,1.0,1.0,9.0,9.0,7.0,8.0,6
180,Frequency,2.0,6.0,3.0,2.0,7.0,2.0,5.0,8.0,7
181,Baseline,1.1,0.4,1.1,0.36,2.0,5.0,2.0,4.0,1
181,Baseline,0.6,0.35,0.6,0.3,4.0,5.0,5.0,4.0,2
181,Baseline,0.5,0.6,0.6,0.9,2.0,4.0,2.0,3.0,3
181,Baseline,0.25,0.68,0.25,0.45,3.0,2.0,4.0,4.0,4
181,Baseline,0.9,0.2,0.5,0.5,6.0,1.0,3.0,1.0,5
181,Baseline,0.8,0.5,0.6,0.5,3.0,1.0,5.0,1.0,6
181,Baseline,0.8,0.1,0.3,0.6,3.0,3.0,3.0,2.0,7
181,Frequency,0.6,,0.4,0.3,1.0,1.0,1.5,1.0,1
181,Frequency,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2
181,Frequency,0.5,0.8,0.5,0.1,1.0,1.0,1.0,1.0,3
181,Frequency,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,4
181,Frequency,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,5
181,Frequency,0.1,0.8,0.3,0.6,1.0,1.0,1.0,1.0,6
181,Frequency,0.1,0.8,0.3,0.6,3.0,3.0,3.0,2.0,7
182,Baseline,3.5,2.33,2.55,1.45,3.0,3.0,2.0,4.0,1
182,Baseline,2.15,3.56,1.56,2.4,6.0,2.0,5.0,3.0,2
182,Baseline,3.24,2.1,2.34,1.59,9.0,,3.0,2.0,3
182,Baseline,3.56,2.67,4.35,2.98,5.0,2.0,6.0,3.0,4
182,Baseline,2.0,0.92,3.24,0.1,6.0,5.0,8.0,7.0,5
182,Baseline,2.34,1.2,3.56,1.56,4.0,3.0,3.0,4.0,6
182,Baseline,7.0,6.0,9.0,10.0,4.0,3.0,3.0,3.0,7
182,Frequency,4.56,1.2,2.45,1.89,5.0,3.0,3.0,2.0,1
182,Frequency,2.78,1.78,1.78,3.55,5.0,4.0,4.0,4.0,2
182,Frequency,5.87,1.5,3.5,1.5,4.0,4.0,7.0,3.0,3
182,Frequency,4.34,1.25,6.7,1.4,5.0,3.0,3.0,3.0,4
182,Frequency,8.0,0.2,3.5,0.1,9.0,5.0,8.0,7.0,5
182,Frequency,6.2,3.1,2.6,1.1,6.0,2.0,4.0,6.0,6
182,Frequency,17.0,6.0,12.0,8.0,7.0,3.0,4.0,3.0,7
183,Baseline,0.93,1.24,1.36,0.34,4.0,3.0,4.0,5.0,1
183,Baseline,0.98,0.66,1.66,0.38,3.0,3.0,3.0,5.0,2
183,Baseline,1.13,0.21,1.47,0.34,4.0,6.0,5.0,3.0,3
183,Baseline,1.02,0.06,1.7,0.45,4.0,5.0,5.0,6.0,4
183,Baseline,0.03,-0.2,1.09,0.73,2.0,4.0,6.0,6.0,5
183,Baseline,3.78,3.6,7.8,2.45,2.0,3.0,7.0,4.0,6
183,Baseline,3.64,0.79,8.92,4.32,3.0,2.0,4.0,3.0,7
183,Frequency,5.6,1.3,3.2,4.0,2.0,2.0,2.0,1.0,1
183,Frequency,7.8,3.7,4.6,7.4,3.0,2.0,2.0,4.0,2
183,Frequency,13.4,7.2,5.89,12.0,2.0,1.0,3.0,2.0,3
183,Frequency,17.0,10.2,13.2,7.46,2.0,1.0,1.0,2.0,4
183,Frequency,20.0,14.0,10.76,13.0,2.0,3.0,2.0,1.0,5
183,Frequency,25.0,18.726,16.92,14.7,1.0,1.0,1.0,1.0,6
183,Frequency,26.0,18.0,13.6,17.0,1.0,1.0,1.0,1.0,7
184,Baseline,1.1,1.9,2.2,4.1,3.0,5.0,5.0,4.0,1
184,Baseline,1.1,1.2,1.05,1.0,5.0,5.0,5.0,2.0,2
184,Baseline,1.0,1.0,0.9,0.85,4.0,4.0,3.0,3.0,3
184,Baseline,1.0,1.05,1.3,0.9,5.0,5.0,4.0,3.0,4
184,Baseline,1.0,1.0,1.3,1.15,4.0,4.0,4.0,4.0,5
184,Baseline,1.35,1.4,1.55,1.3,4.0,4.0,5.0,4.0,6
184,Baseline,2.0,2.3,2.0,2.2,4.0,5.0,4.0,5.0,7
184,Frequency,0.8,0.7,1.0,1.0,3.0,3.0,4.0,5.0,1
184,Frequency,1.0,0.9,1.1,1.0,4.0,3.0,5.0,4.0,2
184,Frequency,2.3,2.0,2.2,1.0,4.0,3.0,4.0,3.0,3
184,Frequency,2.25,2.3,2.0,1.0,3.0,5.0,3.0,2.0,4
184,Frequency,2.3,1.0,2.2,1.2,5.0,3.0,5.0,3.0,5
184,Frequency,1.7,1.2,2.0,1.0,3.0,3.0,2.0,2.0,6
184,Frequency,1.75,1.3,1.5,2.0,3.0,3.0,3.0,3.0,7
185,Baseline,4.8,6.1,5.2,3.2,2.0,2.0,2.0,3.0,1
185,Baseline,6.8,4.6,3.5,8.3,2.0,2.0,3.0,2.0,2
185,Baseline,10.5,5.6,5.9,-0.55,2.0,2.0,2.0,8.0,3
185,Baseline,6.3,4.3,8.7,-0.36,2.0,2.0,2.0,10.0,4
185,Baseline,11.5,6.4,0.4,9.4,2.0,1.0,10.0,2.0,5
185,Baseline,0.76,13.6,8.7,6.8,10.0,2.0,2.0,2.0,6
185,Baseline,20.0,25.0,32.0,35.0,7.0,6.0,5.0,5.0,7
