Subnum,AIC,BIC,model,Condition,t,alpha,weight,scale,la,alpha_neg
399,245.4082239133328,255.30317601297688,delta_decay_win,Frequency,4.65669183,0.0001,0.309848702,,,
399,248.2629949085212,264.7545817412614,delta_decay_PVL_win,Frequency,4.34088916,0.0001,0.331304223,0.9999,4.9999,
399,245.9311351942635,259.12440466045564,delta_asymmetric_decay_win,Frequency,4.50526293,0.00010191742,0.307275035,,,0.0001
400,178.3090241454742,188.20397624511835,delta_decay,Baseline,4.9999,0.000239586458,0.99966767,,,
400,181.53032943320176,198.02191626594197,delta_decay_PVL,Baseline,4.68268716,0.000779622018,0.99951336,0.39312572,0.0001,
400,169.53212786706175,179.4270799667059,delta_decay_win,Baseline,2.83063769,0.0030508,0.51759182,,,
400,173.06104690692547,189.55263373966565,delta_decay_PVL_win,Baseline,2.78960609,0.00262222757,0.522898853,0.494642938,4.9999,
400,169.69813565547014,182.89140512166227,delta_asymmetric_decay_win,Baseline,0.488867815,0.0001,0.257782746,,,0.481772804
400,232.82964559637844,242.72459769602256,delta_decay,Frequency,4.24889621,0.000908368838,0.9999,,,
400,231.0200167570568,247.51160358979695,delta_decay_PVL,Frequency,3.85077192,0.0001,0.998503619,0.0001,0.0001,
400,227.02225156551447,236.91720366515855,delta_decay_win,Frequency,0.09349148,0.0001,0.0001,,,
400,231.0222514650093,247.5138382977495,delta_decay_PVL_win,Frequency,0.09349148,0.0001,0.0001,0.0001,0.0001,
400,229.03170130752412,242.22497077371628,delta_asymmetric_decay_win,Frequency,0.0804411492,0.0001,0.0001,,,0.943167617
401,274.8976360275987,284.7925881272428,delta_decay,Baseline,0.02790555,0.0001,0.0001,,,
401,278.1867904550118,294.678377287752,delta_decay_PVL,Baseline,0.0200647432,0.0001,0.0001,0.9999,4.9999,
401,274.513210889121,284.4081629887651,delta_decay_win,Baseline,0.227358185,0.00018069348,0.756836233,,,
401,277.5133278378687,294.00491467060885,delta_decay_PVL_win,Baseline,3.98583068,0.00027008499,0.899542119,0.9999,4.9999,
401,266.7317888657247,279.92505833191683,delta_asymmetric_decay_win,Baseline,0.649715472,0.0001,0.835320858,,,0.854389891
401,281.87257861941384,291.767530719058,delta_decay,Frequency,0.0001,0.0001,0.9999,,,
401,285.7065637755241,302.1981506082643,delta_decay_PVL,Frequency,0.0423012142,0.9999,0.0001,0.0001,4.9999,
401,281.8698128578678,291.76476495751194,delta_decay_win,Frequency,0.00050858,0.0001,0.0001,,,
401,285.8373182610309,302.328905093771,delta_decay_PVL_win,Frequency,0.153504607,0.0001,0.978911738,0.0001,0.0001,
401,283.86850365246835,297.0617731186605,delta_asymmetric_decay_win,Frequency,0.02863885,0.9999,0.9999,,,0.1410021
402,238.83503453750785,248.72998663715197,delta_decay,Baseline,2.36411849,0.0224733,0.9999,,,
402,242.25942453172536,258.7510113644655,delta_decay_PVL,Baseline,2.1919794,0.0429258733,0.988014283,0.616092376,0.0001,
402,229.15872941745369,239.05368151709777,delta_decay_win,Baseline,4.99550112,0.00248759074,0.578665533,,,
402,229.00317269468243,245.49475952742264,delta_decay_PVL_win,Baseline,4.99301545,0.0022710689,0.752969024,0.9999,1.37690943,
402,227.60707798674304,240.8003474529352,delta_asymmetric_decay_win,Baseline,4.9999,0.00173826115,0.714987545,,,0.00281388936
402,193.37580105569597,203.2707531553401,delta_decay,Frequency,4.61280092,0.00147049291,0.9999,,,
402,194.87882663341523,211.3704134661554,delta_decay_PVL,Frequency,4.9999,0.00055149954,0.99985766,0.9999,4.9999,
402,210.8358960296155,220.7308481292596,delta_decay_win,Frequency,0.96584817,0.21321034,0.18468525,,,
402,190.11756352244984,206.60915035519,delta_decay_PVL_win,Frequency,4.9999,0.000750961248,0.752387258,0.0001,4.9999,
402,183.6397434868892,196.8330129530813,delta_asymmetric_decay_win,Frequency,4.9999,0.000627268249,0.733250362,,,0.01735808
403,261.184805376531,271.07975747617513,delta_decay,Baseline,0.723450822,0.383503103,0.0001,,,
403,259.7008474265281,276.19243425926834,delta_decay_PVL,Baseline,1.06311872,0.819545331,0.379729455,0.568033328,0.0001,
403,266.0443180368366,275.9392701364808,delta_decay_win,Baseline,0.96528455,0.86547614,0.34229596,,,
403,262.87964548922787,279.371232321968,delta_decay_PVL_win,Baseline,0.654369094,0.997632124,0.0001,0.0001,4.9999,
403,266.85847353048786,280.05174299668,delta_asymmetric_decay_win,Baseline,0.81758312,0.345651893,0.0232002816,,,0.0001
403,258.3888519239373,268.2838040235813,delta_decay,Frequency,1.13603135,0.99517544,0.09019065,,,
403,232.26360687403655,248.7551937067768,delta_decay_PVL,Frequency,0.704274269,0.295007969,0.0001,0.0001,1.10958817,
403,252.0777723021318,261.9727244017759,delta_decay_win,Frequency,0.454502394,0.227331265,0.0001,,,
403,239.25598577311965,255.74757260585983,delta_decay_PVL_win,Frequency,1.07176638,0.292157716,0.554246009,0.0001,0.0001,
403,248.7820180952183,261.9752875614104,delta_asymmetric_decay_win,Frequency,0.69615693,0.23773997,0.32633806,,,0.9999
404,278.9426138676059,288.83756596725004,delta_decay,Baseline,0.30566082,0.9999,0.9999,,,
404,254.10745293394197,270.5990397666821,delta_decay_PVL,Baseline,0.329849607,0.9999,0.0771280073,0.0001,4.9999,
404,279.2192011590425,289.1141532586866,delta_decay_win,Baseline,0.29106789,0.9999,0.9999,,,
404,277.3323050164764,293.8238918492166,delta_decay_PVL_win,Baseline,0.398100093,0.9999,0.4808037,0.0001,2.59700455,
404,277.35489509449155,290.5481645606837,delta_asymmetric_decay_win,Baseline,0.57319603,0.09898427,0.97391353,,,0.9999
404,270.12289415264075,280.01784625228487,delta_decay,Frequency,1.14755685,0.04602128,0.9999,,,
404,273.7231533314122,290.21474016415243,delta_decay_PVL,Frequency,3.35612571,0.0011969914,0.9999,0.659450241,4.9999,
404,273.3113054205533,283.2062575201974,delta_decay_win,Frequency,0.77742416,0.10005178,0.9999,,,
404,276.83848829147007,293.3300751242102,delta_decay_PVL_win,Frequency,0.831492384,0.113166025,0.9999,0.9999,0.0001,
404,272.8960892853466,286.0893587515387,delta_asymmetric_decay_win,Frequency,1.93298173,0.0001,0.975917775,,,0.153238704
405,157.05580578944154,166.95075788908565,delta_decay,Baseline,4.59564101,0.00456103038,0.9999,,,
405,143.38455890964315,159.87614574238333,delta_decay_PVL,Baseline,4.89978547,0.00529237327,0.9999,0.728967913,0.0001,
405,218.3868312502968,228.2817833499409,delta_decay_win,Baseline,1.11007113,0.9999,0.60311165,,,
405,220.31093792873497,236.80252476147515,delta_decay_PVL_win,Baseline,1.17186228,0.9999,0.56465495,0.9999,0.04678461,
405,217.1004793057487,230.29374877194084,delta_asymmetric_decay_win,Baseline,1.14861171,0.82160541,0.43310542,,,0.9999
405,104.05776669892688,113.952718798571,delta_decay,Frequency,0.82623515,0.0602987,0.05499455,,,
405,102.36275066859484,118.85433750133502,delta_decay_PVL,Frequency,2.15752458,0.07797713,0.85215766,0.9999,0.16337681,
405,95.40716048903003,105.30211258867412,delta_decay_win,Frequency,2.19064741,0.1201947,0.78980171,,,
405,96.4315829316304,112.92316976437056,delta_decay_PVL_win,Frequency,2.21368094,0.12641479,0.84428903,0.9999,0.2456046,
405,94.88770892880476,108.08097839499692,delta_asymmetric_decay_win,Frequency,2.55335468,0.607910712,0.883638992,,,0.0001
406,245.7071425038785,255.6020946035226,delta_decay,Baseline,0.3622936,0.03955807,0.37748011,,,
406,246.97729156268755,263.46887839542774,delta_decay_PVL,Baseline,0.134333806,0.0344409932,0.0001,0.0001,0.0001,
406,240.7939634371901,250.6889155368342,delta_decay_win,Baseline,4.09461657,0.000588020906,0.639940106,,,
406,241.1995078158736,257.6910946486138,delta_decay_PVL_win,Baseline,1.31560758,0.0566877988,0.9999,0.0001,0.0001,
406,240.3986227866644,253.59189225285647,delta_asymmetric_decay_win,Baseline,0.906501046,0.919232286,0.9999,,,0.0001
406,262.087470225739,271.98242232538314,delta_decay,Frequency,0.150602931,0.0232220026,0.0001,,,
406,262.7929690304473,279.2845558631876,delta_decay_PVL,Frequency,0.125655236,0.0187264363,0.0001,0.447690128,0.0001,
406,259.49363831202083,269.3885904116649,delta_decay_win,Frequency,3.07878901,0.00178256809,0.777470016,,,
406,262.2968625149193,278.7884493476595,delta_decay_PVL_win,Frequency,3.11295994,0.00175100999,0.821039789,0.409450766,0.0001,
406,261.14794705747386,274.341216523666,delta_asymmetric_decay_win,Frequency,3.08595673,0.00194083564,0.789361653,,,0.0001
407,73.21822890062084,83.11318100026494,delta_decay,Baseline,4.51748374,0.0001,0.884124612,,,
407,29.07174350410868,45.563330336848864,delta_decay_PVL,Baseline,4.9999,0.000641196214,0.997920896,0.0001,4.9999,
407,34.00811116392938,43.903063263573486,delta_decay_win,Baseline,3.04266914,0.01554615,0.0941911,,,
407,30.071565406280484,46.56315223902067,delta_decay_PVL_win,Baseline,4.9999,0.00264574022,0.9999,0.0001,4.9999,
407,29.378139888892523,42.57140935508467,delta_asymmetric_decay_win,Baseline,4.9999,0.00461020692,0.9999,,,0.0932208293
407,49.0672337640753,58.962185863719405,delta_decay,Frequency,3.3769826,0.04062946,0.98224285,,,
407,49.35190737475822,65.8434942074984,delta_decay_PVL,Frequency,3.82219194,0.0465222691,0.993036365,0.415346874,0.0001,
407,67.69058284783452,77.58553494747864,delta_decay_win,Frequency,1.88265962,0.48081964,0.97908917,,,
407,65.33939652063944,81.83098335337962,delta_decay_PVL_win,Frequency,1.80464453,0.28067795,0.9999,0.9999,4.9999,
407,57.67752514221545,70.87079460840759,delta_asymmetric_decay_win,Frequency,2.78798762,0.03936087,0.9999,,,0.47116661
408,83.3496377991609,93.244589898805,delta_decay,Baseline,3.27968243,0.01714098,0.9999,,,
408,86.71821588758874,103.20980272032892,delta_decay_PVL,Baseline,3.16649927,0.0232958329,0.9999,0.9999,0.0001,
408,52.72483312146998,62.619785221114086,delta_decay_win,Baseline,2.17284836,0.00887918,0.03971279,,,
408,78.23571978214906,94.72730661488924,delta_decay_PVL_win,Baseline,4.9999,0.02782844,0.01848129,0.28316031,4.9999,
408,49.67451364496383,62.86778311115597,delta_asymmetric_decay_win,Baseline,4.9999,0.656546766,0.978323798,,,0.0001
408,60.35437166841788,70.249323768062,delta_decay,Frequency,3.57434656,0.00417382,0.9703064,,,
408,57.76912182990731,74.26070866264749,delta_decay_PVL,Frequency,2.61501122,0.0538776014,0.893600444,0.0213707273,0.0001,
408,58.14055995301087,68.03551205265498,delta_decay_win,Frequency,4.36300711,0.01413091,0.9999,,,
408,60.48731730757582,76.978904140316,delta_decay_PVL_win,Frequency,4.66697023,0.01013442,0.9999,0.9999,1.70445226,
408,58.48015308806553,71.67342255425767,delta_asymmetric_decay_win,Frequency,4.81204143,0.00863629,0.9999,,,0.01472923
409,243.4471081638916,253.34206026353573,delta_decay,Baseline,0.20409957,0.04093947,0.12617792,,,
409,247.3981648474639,263.8897516802041,delta_decay_PVL,Baseline,0.184756578,0.064063185,0.0001,0.0001,0.0001,
409,241.4874455226328,251.3823976222769,delta_decay_win,Baseline,0.4310448,0.03985173,0.51569237,,,
409,243.46853249811056,259.9601193308507,delta_decay_PVL_win,Baseline,0.549341215,0.0473853058,0.520705194,0.186257838,0.0001,
409,238.706865153145,251.90013461933717,delta_asymmetric_decay_win,Baseline,0.49156925,0.02589868,0.47925288,,,0.9999
409,237.83364602359035,247.7285981232345,delta_decay,Frequency,0.08898397,0.0001,0.0001,,,
409,239.4810566778978,255.972643510638,delta_decay_PVL,Frequency,1.04888326,0.0001,0.965166639,0.0001,1.04884552,
409,237.8597119239768,247.75466402362093,delta_decay_win,Frequency,0.07129536,0.0001,0.0001,,,
409,239.4929249727331,255.9845118054733,delta_decay_PVL_win,Frequency,4.9999,0.000312211689,0.9999,0.0001,1.04844604,
409,239.00986187516912,252.20313134136128,delta_asymmetric_decay_win,Frequency,4.65347803,0.000661341139,0.9999,,,0.0001
410,173.77465682420726,183.66960892385137,delta_decay,Baseline,3.38633919,0.00159014676,0.997586412,,,
410,177.60564439877882,194.097231231519,delta_decay_PVL,Baseline,4.11492765,0.00122318243,0.999100722,0.9999,0.0001,
410,172.66592632434583,182.56087842398995,delta_decay_win,Baseline,2.77582687,0.00505124,0.7909123,,,
410,176.54532777073558,193.03691460347576,delta_decay_PVL_win,Baseline,4.9999,0.000579885625,0.93633,0.9999,1.04814251,
410,174.52797338586166,187.7212428520538,delta_asymmetric_decay_win,Baseline,2.7760976,0.00506621056,0.775597616,,,0.0001
410,237.32408609222136,247.21903819186548,delta_decay,Frequency,0.822751823,0.567556661,0.0001,,,
410,238.0993875765359,254.59097440927607,delta_decay_PVL,Frequency,0.08350272,0.0001,0.0001,0.0001,0.0001,
410,233.51127512645,243.40622722609413,delta_decay_win,Frequency,0.612677692,0.323078437,0.0001,,,
410,233.8966449545526,250.3882317872928,delta_decay_PVL_win,Frequency,3.22823244,0.00216967857,0.73643908,0.0001,0.0001,
410,230.38126757966864,243.57453704586075,delta_asymmetric_decay_win,Frequency,0.0929905565,0.0001,0.0001,,,0.9999
411,237.6864113546856,247.58136345432968,delta_decay,Baseline,0.62304605,0.11529813,0.19214095,,,
411,239.94575005148764,256.4373368842278,delta_decay_PVL,Baseline,0.351505894,0.127056259,0.0001,0.0001,0.0001,
411,229.12449004689728,239.0194421465414,delta_decay_win,Baseline,0.504783535,0.156580973,0.0001,,,
411,232.3273093470777,248.81889617981787,delta_decay_PVL_win,Baseline,0.497348887,0.150255566,0.0001,0.881138462,0.0001,
411,224.7500014619504,237.9432709281425,delta_asymmetric_decay_win,Baseline,0.671125299,0.173669903,0.0001,,,0.0398380402
411,188.90368193817093,198.79863403781505,delta_decay,Frequency,0.68010102,0.05914694,0.43656457,,,
411,197.69213606883548,214.1837229015757,delta_decay_PVL,Frequency,0.537849796,0.148006121,0.0001,0.9999,0.0001,
411,196.78093952387408,206.6758916235182,delta_decay_win,Frequency,0.305051243,0.0857121768,0.0001,,,
411,200.46698245779055,216.9585692905308,delta_decay_PVL_win,Frequency,0.349090846,0.10135138,0.0001,0.9999,4.26842584,
411,189.0086273558282,202.20189682202036,delta_asymmetric_decay_win,Frequency,0.494187453,0.117969697,0.0001,,,0.000100000053
412,277.30237137359927,287.1973234732434,delta_decay,Baseline,0.52393151,0.27101135,0.9999,,,
412,278.20710867405165,294.69869550679186,delta_decay_PVL,Baseline,0.286434118,0.14281911,0.9999,0.0001,4.9999,
412,277.3076246723296,287.2025767719737,delta_decay_win,Baseline,0.52308223,0.27231222,0.9999,,,
412,278.7095138185588,295.20110065129893,delta_decay_PVL_win,Baseline,0.260236433,0.160628673,0.9999,0.0001,4.9999,
412,274.4579557670626,287.6512252332547,delta_asymmetric_decay_win,Baseline,0.8056773,0.14777539,0.9999,,,0.9999
412,247.9853518122996,257.88030391194366,delta_decay,Frequency,0.255881267,0.0721956682,0.0001,,,
412,248.83850631798936,265.3300931507296,delta_decay_PVL,Frequency,0.07967258,0.02009879,0.0001,0.0001,0.0001,
412,220.57925005443371,230.47420215407783,delta_decay_win,Frequency,1.74862112,0.0001,0.458786486,,,
412,219.24418997575293,235.7357768084931,delta_decay_PVL_win,Frequency,3.39518044,0.0001,0.423503763,0.0001,0.0001,
412,222.5792500544211,235.77251952061323,delta_asymmetric_decay_win,Frequency,1.74862271,0.0001,0.458786334,,,0.0001
413,220.9751391704131,230.8700912700572,delta_decay,Baseline,0.63992199,0.05192297,0.53129428,,,
413,225.0003310920716,241.49191792481176,delta_decay_PVL,Baseline,0.92820219,0.73969374,0.9999,0.75278724,2.34353022,
413,223.598630515442,233.4935826150861,delta_decay_win,Baseline,0.46799692,0.06687048,0.3763049,,,
413,226.3589091419179,242.8504959746581,delta_decay_PVL_win,Baseline,0.87524837,0.70998316,0.9999,0.90238368,3.38553195,
413,224.18146437240927,237.37473383860143,delta_asymmetric_decay_win,Baseline,0.99974697,0.14124514,0.68818865,,,0.41647407
413,281.68813719512724,291.58308929477136,delta_decay,Frequency,0.0845557289,0.252166273,0.0001,,,
413,283.59409552037454,300.08568235311475,delta_decay_PVL,Frequency,0.147390905,0.179846986,0.0001,0.0001,0.0001,
413,281.34899535796126,291.2439474576054,delta_decay_win,Frequency,0.01449508,0.01028269,0.0001,,,
413,283.5933884006856,300.0849752334258,delta_decay_PVL_win,Frequency,0.147389104,0.179830289,0.0001,0.0001,0.0001,
413,281.7041884301849,294.89745789637703,delta_asymmetric_decay_win,Frequency,0.528481079,0.9999,0.9999,,,0.0001
414,281.758592593863,291.6535446935071,delta_decay,Baseline,0.10080892,0.37850738,0.9999,,,
414,285.69187101425,302.1834578469902,delta_decay_PVL,Baseline,0.08888028,0.38565308,0.9999,0.9999,4.9999,
414,281.74258425788486,291.637536357529,delta_decay_win,Baseline,0.08466778,0.79995875,0.9999,,,
414,285.68086182976333,302.1724486625035,delta_decay_PVL_win,Baseline,0.130805586,0.891256879,0.9999,0.349327733,0.0001,
414,283.6288248408964,296.8220943070885,delta_asymmetric_decay_win,Baseline,0.12256588,0.21944854,0.9999,,,0.9999
414,281.8725828941383,291.7675349937824,delta_decay,Frequency,0.0001,0.0001,0.9999,,,
414,281.6215948129909,298.11318164573106,delta_decay_PVL,Frequency,0.06810218,0.03594721,0.0001,0.0001,0.0001,
414,277.7990030273872,287.6939551270313,delta_decay_win,Frequency,0.06276692,0.02417889,0.0001,,,
414,281.5453969125711,298.0369837453113,delta_decay_PVL_win,Frequency,0.253932279,0.0321828898,0.754259595,0.0001,0.0001,
414,279.81664595359825,293.0099154197904,delta_asymmetric_decay_win,Frequency,0.05497871,0.02103016,0.0001,,,0.0032151
415,245.49754724612896,255.39249934577307,delta_decay,Baseline,1.57051283,0.03648148,0.9999,,,
415,248.91954166544133,265.4111284981815,delta_decay_PVL,Baseline,1.58130645,0.0443487523,0.9999,0.9999,0.0001,
415,245.9684040769899,255.86335617663403,delta_decay_win,Baseline,1.40896974,0.03899001,0.9999,,,
415,248.88866558273608,265.38025241547626,delta_decay_PVL_win,Baseline,1.45985642,0.0442304999,0.9999,0.9999,0.0001,
415,245.33523785481137,258.5285073210036,delta_asymmetric_decay_win,Baseline,1.25132848,0.0801952615,0.9999,,,0.0001
415,277.9901069127026,287.8850590123467,delta_decay,Frequency,0.31150424,0.9999,0.9999,,,
415,253.52782374647825,270.0194105792184,delta_decay_PVL,Frequency,0.308912334,0.9999,0.1355951,0.0001,4.9999,
415,278.02301272250463,287.91796482214875,delta_decay_win,Frequency,0.31027016,0.9999,0.9999,,,
415,273.87982026920474,290.3714071019449,delta_decay_PVL_win,Frequency,0.14579453,0.9999,0.9999,0.10730842,4.9999,
415,277.356353091077,290.5496225572691,delta_asymmetric_decay_win,Frequency,0.46033964,0.21605286,0.9999,,,0.9999
416,254.7140240330286,264.6089761326727,delta_decay,Baseline,4.11846977,0.00149527278,0.9999,,,
416,251.2205592798266,267.7121461125668,delta_decay_PVL,Baseline,3.93816661,0.00152994133,0.9999,0.919722271,4.9999,
416,258.1315771297111,268.0265292293552,delta_decay_win,Baseline,3.54694184,0.00145505818,0.820759094,,,
416,258.25169054515925,274.7432773778994,delta_decay_PVL_win,Baseline,3.50263516,0.00155874636,0.914092922,0.9999,4.9999,
416,236.0792601217204,249.2725295879125,delta_asymmetric_decay_win,Baseline,2.05312561,0.0001,0.9999,,,0.518165931
416,261.4999883455968,271.3949404452409,delta_decay,Frequency,0.82159826,0.30670048,0.44131405,,,
